Territory X Date,target,cases,Territory,Date
Slovenia X 3/16/20,1,253,Slovenia,3/16/20
Slovenia X 3/17/20,1,275,Slovenia,3/17/20
Slovenia X 3/18/20,1,275,Slovenia,3/18/20
Slovenia X 3/19/20,1,286,Slovenia,3/19/20
Slovenia X 3/20/20,1,341,Slovenia,3/20/20
Slovenia X 3/21/20,1,383,Slovenia,3/21/20
Slovenia X 3/22/20,2,414,Slovenia,3/22/20
Slovenia X 3/23/20,3,442,Slovenia,3/23/20
Slovenia X 3/24/20,4,480,Slovenia,3/24/20
Slovenia X 3/25/20,5,528,Slovenia,3/25/20
Slovenia X 3/26/20,6,562,Slovenia,3/26/20
Slovenia X 3/27/20,9,632,Slovenia,3/27/20
Slovenia X 3/28/20,9,684,Slovenia,3/28/20
Slovenia X 3/29/20,11,730,Slovenia,3/29/20
Slovenia X 3/30/20,11,756,Slovenia,3/30/20
Slovenia X 3/31/20,15,802,Slovenia,3/31/20
Slovenia X 4/1/20,15,841,Slovenia,4/1/20
Solomon Islands X 1/22/20,0,0,Solomon Islands,1/22/20
Solomon Islands X 1/23/20,0,0,Solomon Islands,1/23/20
Solomon Islands X 1/24/20,0,0,Solomon Islands,1/24/20
Solomon Islands X 1/25/20,0,0,Solomon Islands,1/25/20
Solomon Islands X 1/26/20,0,0,Solomon Islands,1/26/20
Solomon Islands X 1/27/20,0,0,Solomon Islands,1/27/20
Solomon Islands X 1/28/20,0,0,Solomon Islands,1/28/20
Solomon Islands X 1/29/20,0,0,Solomon Islands,1/29/20
Solomon Islands X 1/30/20,0,0,Solomon Islands,1/30/20
Solomon Islands X 1/31/20,0,0,Solomon Islands,1/31/20
Solomon Islands X 2/1/20,0,0,Solomon Islands,2/1/20
Solomon Islands X 2/2/20,0,0,Solomon Islands,2/2/20
Solomon Islands X 2/3/20,0,0,Solomon Islands,2/3/20
Solomon Islands X 2/4/20,0,0,Solomon Islands,2/4/20
Solomon Islands X 2/5/20,0,0,Solomon Islands,2/5/20
Solomon Islands X 2/6/20,0,0,Solomon Islands,2/6/20
Solomon Islands X 2/7/20,0,0,Solomon Islands,2/7/20
Solomon Islands X 2/8/20,0,0,Solomon Islands,2/8/20
Solomon Islands X 2/9/20,0,0,Solomon Islands,2/9/20
Solomon Islands X 2/10/20,0,0,Solomon Islands,2/10/20
Solomon Islands X 2/11/20,0,0,Solomon Islands,2/11/20
Solomon Islands X 2/12/20,0,0,Solomon Islands,2/12/20
Solomon Islands X 2/13/20,0,0,Solomon Islands,2/13/20
Solomon Islands X 2/14/20,0,0,Solomon Islands,2/14/20
Solomon Islands X 2/15/20,0,0,Solomon Islands,2/15/20
Solomon Islands X 2/16/20,0,0,Solomon Islands,2/16/20
Solomon Islands X 2/17/20,0,0,Solomon Islands,2/17/20
Solomon Islands X 2/18/20,0,0,Solomon Islands,2/18/20
Solomon Islands X 2/19/20,0,0,Solomon Islands,2/19/20
Solomon Islands X 2/20/20,0,0,Solomon Islands,2/20/20
Solomon Islands X 2/21/20,0,0,Solomon Islands,2/21/20
Solomon Islands X 2/22/20,0,0,Solomon Islands,2/22/20
Solomon Islands X 2/23/20,0,0,Solomon Islands,2/23/20
Solomon Islands X 2/24/20,0,0,Solomon Islands,2/24/20
Solomon Islands X 2/25/20,0,0,Solomon Islands,2/25/20
Solomon Islands X 2/26/20,0,0,Solomon Islands,2/26/20
Solomon Islands X 2/27/20,0,0,Solomon Islands,2/27/20
Solomon Islands X 2/28/20,0,0,Solomon Islands,2/28/20
Solomon Islands X 2/29/20,0,0,Solomon Islands,2/29/20
Solomon Islands X 3/1/20,0,0,Solomon Islands,3/1/20
Solomon Islands X 3/2/20,0,0,Solomon Islands,3/2/20
Solomon Islands X 3/3/20,0,0,Solomon Islands,3/3/20
Solomon Islands X 3/4/20,0,0,Solomon Islands,3/4/20
Solomon Islands X 3/5/20,0,0,Solomon Islands,3/5/20
Solomon Islands X 3/6/20,0,0,Solomon Islands,3/6/20
Solomon Islands X 3/7/20,0,0,Solomon Islands,3/7/20
Solomon Islands X 3/8/20,0,0,Solomon Islands,3/8/20
Solomon Islands X 3/9/20,0,0,Solomon Islands,3/9/20
Solomon Islands X 3/10/20,0,0,Solomon Islands,3/10/20
Solomon Islands X 3/11/20,0,0,Solomon Islands,3/11/20
Solomon Islands X 3/12/20,0,0,Solomon Islands,3/12/20
Solomon Islands X 3/13/20,0,0,Solomon Islands,3/13/20
Solomon Islands X 3/14/20,0,0,Solomon Islands,3/14/20
Solomon Islands X 3/15/20,0,0,Solomon Islands,3/15/20
Solomon Islands X 3/16/20,0,0,Solomon Islands,3/16/20
Solomon Islands X 3/17/20,0,0,Solomon Islands,3/17/20
Solomon Islands X 3/18/20,0,0,Solomon Islands,3/18/20
Solomon Islands X 3/19/20,0,0,Solomon Islands,3/19/20
Solomon Islands X 3/20/20,0,0,Solomon Islands,3/20/20
Solomon Islands X 3/21/20,0,0,Solomon Islands,3/21/20
Solomon Islands X 3/22/20,0,0,Solomon Islands,3/22/20
Solomon Islands X 3/23/20,0,0,Solomon Islands,3/23/20
Solomon Islands X 3/24/20,0,0,Solomon Islands,3/24/20
Solomon Islands X 3/25/20,0,0,Solomon Islands,3/25/20
Solomon Islands X 3/26/20,0,0,Solomon Islands,3/26/20
Solomon Islands X 3/27/20,0,0,Solomon Islands,3/27/20
Solomon Islands X 3/28/20,0,0,Solomon Islands,3/28/20
Solomon Islands X 3/29/20,0,0,Solomon Islands,3/29/20
Solomon Islands X 3/30/20,0,0,Solomon Islands,3/30/20
Solomon Islands X 3/31/20,0,0,Solomon Islands,3/31/20
Solomon Islands X 4/1/20,0,0,Solomon Islands,4/1/20
Somalia X 1/22/20,0,0,Somalia,1/22/20
Somalia X 1/23/20,0,0,Somalia,1/23/20
Somalia X 1/24/20,0,0,Somalia,1/24/20
Somalia X 1/25/20,0,0,Somalia,1/25/20
Somalia X 1/26/20,0,0,Somalia,1/26/20
Somalia X 1/27/20,0,0,Somalia,1/27/20
Somalia X 1/28/20,0,0,Somalia,1/28/20
Somalia X 1/29/20,0,0,Somalia,1/29/20
Somalia X 1/30/20,0,0,Somalia,1/30/20
Somalia X 1/31/20,0,0,Somalia,1/31/20
Somalia X 2/1/20,0,0,Somalia,2/1/20
Somalia X 2/2/20,0,0,Somalia,2/2/20
Somalia X 2/3/20,0,0,Somalia,2/3/20
Somalia X 2/4/20,0,0,Somalia,2/4/20
Somalia X 2/5/20,0,0,Somalia,2/5/20
Somalia X 2/6/20,0,0,Somalia,2/6/20
Somalia X 2/7/20,0,0,Somalia,2/7/20
Somalia X 2/8/20,0,0,Somalia,2/8/20
Somalia X 2/9/20,0,0,Somalia,2/9/20
Somalia X 2/10/20,0,0,Somalia,2/10/20
Somalia X 2/11/20,0,0,Somalia,2/11/20
Somalia X 2/12/20,0,0,Somalia,2/12/20
Somalia X 2/13/20,0,0,Somalia,2/13/20
Somalia X 2/14/20,0,0,Somalia,2/14/20
Somalia X 2/15/20,0,0,Somalia,2/15/20
Somalia X 2/16/20,0,0,Somalia,2/16/20
Somalia X 2/17/20,0,0,Somalia,2/17/20
Somalia X 2/18/20,0,0,Somalia,2/18/20
Somalia X 2/19/20,0,0,Somalia,2/19/20
Somalia X 2/20/20,0,0,Somalia,2/20/20
Somalia X 2/21/20,0,0,Somalia,2/21/20
Somalia X 2/22/20,0,0,Somalia,2/22/20
Somalia X 2/23/20,0,0,Somalia,2/23/20
Somalia X 2/24/20,0,0,Somalia,2/24/20
Somalia X 2/25/20,0,0,Somalia,2/25/20
Somalia X 2/26/20,0,0,Somalia,2/26/20
Somalia X 2/27/20,0,0,Somalia,2/27/20
Somalia X 2/28/20,0,0,Somalia,2/28/20
Somalia X 2/29/20,0,0,Somalia,2/29/20
Somalia X 3/1/20,0,0,Somalia,3/1/20
Somalia X 3/2/20,0,0,Somalia,3/2/20
Somalia X 3/3/20,0,0,Somalia,3/3/20
Somalia X 3/4/20,0,0,Somalia,3/4/20
Somalia X 3/5/20,0,0,Somalia,3/5/20
Somalia X 3/6/20,0,0,Somalia,3/6/20
Somalia X 3/7/20,0,0,Somalia,3/7/20
Somalia X 3/8/20,0,0,Somalia,3/8/20
Somalia X 3/9/20,0,0,Somalia,3/9/20
Somalia X 3/10/20,0,0,Somalia,3/10/20
Somalia X 3/11/20,0,0,Somalia,3/11/20
Somalia X 3/12/20,0,0,Somalia,3/12/20
Somalia X 3/13/20,0,0,Somalia,3/13/20
Somalia X 3/14/20,0,0,Somalia,3/14/20
Somalia X 3/15/20,0,0,Somalia,3/15/20
Somalia X 3/16/20,0,1,Somalia,3/16/20
Somalia X 3/17/20,0,1,Somalia,3/17/20
Somalia X 3/18/20,0,1,Somalia,3/18/20
Somalia X 3/19/20,0,1,Somalia,3/19/20
Somalia X 3/20/20,0,1,Somalia,3/20/20
Somalia X 3/21/20,0,1,Somalia,3/21/20
Somalia X 3/22/20,0,1,Somalia,3/22/20
Somalia X 3/23/20,0,1,Somalia,3/23/20
Somalia X 3/24/20,0,1,Somalia,3/24/20
Somalia X 3/25/20,0,1,Somalia,3/25/20
Somalia X 3/26/20,0,2,Somalia,3/26/20
Somalia X 3/27/20,0,3,Somalia,3/27/20
Somalia X 3/28/20,0,3,Somalia,3/28/20
Somalia X 3/29/20,0,3,Somalia,3/29/20
Somalia X 3/30/20,0,3,Somalia,3/30/20
Somalia X 3/31/20,0,5,Somalia,3/31/20
Somalia X 4/1/20,0,5,Somalia,4/1/20
South Africa X 1/22/20,0,0,South Africa,1/22/20
South Africa X 1/23/20,0,0,South Africa,1/23/20
South Africa X 1/24/20,0,0,South Africa,1/24/20
South Africa X 1/25/20,0,0,South Africa,1/25/20
South Africa X 1/26/20,0,0,South Africa,1/26/20
South Africa X 1/27/20,0,0,South Africa,1/27/20
South Africa X 1/28/20,0,0,South Africa,1/28/20
South Africa X 1/29/20,0,0,South Africa,1/29/20
South Africa X 1/30/20,0,0,South Africa,1/30/20
South Africa X 1/31/20,0,0,South Africa,1/31/20
South Africa X 2/1/20,0,0,South Africa,2/1/20
South Africa X 2/2/20,0,0,South Africa,2/2/20
South Africa X 2/3/20,0,0,South Africa,2/3/20
South Africa X 2/4/20,0,0,South Africa,2/4/20
South Africa X 2/5/20,0,0,South Africa,2/5/20
South Africa X 2/6/20,0,0,South Africa,2/6/20
South Africa X 2/7/20,0,0,South Africa,2/7/20
South Africa X 2/8/20,0,0,South Africa,2/8/20
South Africa X 2/9/20,0,0,South Africa,2/9/20
South Africa X 2/10/20,0,0,South Africa,2/10/20
South Africa X 2/11/20,0,0,South Africa,2/11/20
South Africa X 2/12/20,0,0,South Africa,2/12/20
South Africa X 2/13/20,0,0,South Africa,2/13/20
South Africa X 2/14/20,0,0,South Africa,2/14/20
South Africa X 2/15/20,0,0,South Africa,2/15/20
South Africa X 2/16/20,0,0,South Africa,2/16/20
South Africa X 2/17/20,0,0,South Africa,2/17/20
South Africa X 2/18/20,0,0,South Africa,2/18/20
South Africa X 2/19/20,0,0,South Africa,2/19/20
South Africa X 2/20/20,0,0,South Africa,2/20/20
South Africa X 2/21/20,0,0,South Africa,2/21/20
South Africa X 2/22/20,0,0,South Africa,2/22/20
South Africa X 2/23/20,0,0,South Africa,2/23/20
South Africa X 2/24/20,0,0,South Africa,2/24/20
South Africa X 2/25/20,0,0,South Africa,2/25/20
South Africa X 2/26/20,0,0,South Africa,2/26/20
South Africa X 2/27/20,0,0,South Africa,2/27/20
South Africa X 2/28/20,0,0,South Africa,2/28/20
South Africa X 2/29/20,0,0,South Africa,2/29/20
South Africa X 3/1/20,0,0,South Africa,3/1/20
South Africa X 3/2/20,0,0,South Africa,3/2/20
South Africa X 3/3/20,0,0,South Africa,3/3/20
South Africa X 3/4/20,0,0,South Africa,3/4/20
South Africa X 3/5/20,0,1,South Africa,3/5/20
South Africa X 3/6/20,0,1,South Africa,3/6/20
South Africa X 3/7/20,0,1,South Africa,3/7/20
South Africa X 3/8/20,0,3,South Africa,3/8/20
South Africa X 3/9/20,0,3,South Africa,3/9/20
South Africa X 3/10/20,0,7,South Africa,3/10/20
South Africa X 3/11/20,0,13,South Africa,3/11/20
South Africa X 3/12/20,0,17,South Africa,3/12/20
South Africa X 3/13/20,0,24,South Africa,3/13/20
South Africa X 3/14/20,0,38,South Africa,3/14/20
South Africa X 3/15/20,0,51,South Africa,3/15/20
South Africa X 3/16/20,0,62,South Africa,3/16/20
South Africa X 3/17/20,0,62,South Africa,3/17/20
South Africa X 3/18/20,0,116,South Africa,3/18/20
South Africa X 3/19/20,0,150,South Africa,3/19/20
South Africa X 3/20/20,0,202,South Africa,3/20/20
South Africa X 3/21/20,0,240,South Africa,3/21/20
South Africa X 3/22/20,0,274,South Africa,3/22/20
South Africa X 3/23/20,0,402,South Africa,3/23/20
South Africa X 3/24/20,0,554,South Africa,3/24/20
South Africa X 3/25/20,0,709,South Africa,3/25/20
South Africa X 3/26/20,0,927,South Africa,3/26/20
South Africa X 3/27/20,1,1170,South Africa,3/27/20
South Africa X 3/28/20,1,1187,South Africa,3/28/20
South Africa X 3/29/20,2,1280,South Africa,3/29/20
South Africa X 3/30/20,3,1326,South Africa,3/30/20
South Africa X 3/31/20,5,1353,South Africa,3/31/20
South Africa X 4/1/20,5,1380,South Africa,4/1/20
South Sudan X 1/22/20,0,0,South Sudan,1/22/20
South Sudan X 1/23/20,0,0,South Sudan,1/23/20
South Sudan X 1/24/20,0,0,South Sudan,1/24/20
South Sudan X 1/25/20,0,0,South Sudan,1/25/20
South Sudan X 1/26/20,0,0,South Sudan,1/26/20
South Sudan X 1/27/20,0,0,South Sudan,1/27/20
South Sudan X 1/28/20,0,0,South Sudan,1/28/20
South Sudan X 1/29/20,0,0,South Sudan,1/29/20
South Sudan X 1/30/20,0,0,South Sudan,1/30/20
South Sudan X 1/31/20,0,0,South Sudan,1/31/20
South Sudan X 2/1/20,0,0,South Sudan,2/1/20
South Sudan X 2/2/20,0,0,South Sudan,2/2/20
South Sudan X 2/3/20,0,0,South Sudan,2/3/20
South Sudan X 2/4/20,0,0,South Sudan,2/4/20
South Sudan X 2/5/20,0,0,South Sudan,2/5/20
South Sudan X 2/6/20,0,0,South Sudan,2/6/20
South Sudan X 2/7/20,0,0,South Sudan,2/7/20
South Sudan X 2/8/20,0,0,South Sudan,2/8/20
South Sudan X 2/9/20,0,0,South Sudan,2/9/20
South Sudan X 2/10/20,0,0,South Sudan,2/10/20
South Sudan X 2/11/20,0,0,South Sudan,2/11/20
South Sudan X 2/12/20,0,0,South Sudan,2/12/20
South Sudan X 2/13/20,0,0,South Sudan,2/13/20
South Sudan X 2/14/20,0,0,South Sudan,2/14/20
South Sudan X 2/15/20,0,0,South Sudan,2/15/20
South Sudan X 2/16/20,0,0,South Sudan,2/16/20
South Sudan X 2/17/20,0,0,South Sudan,2/17/20
South Sudan X 2/18/20,0,0,South Sudan,2/18/20
South Sudan X 2/19/20,0,0,South Sudan,2/19/20
South Sudan X 2/20/20,0,0,South Sudan,2/20/20
South Sudan X 2/21/20,0,0,South Sudan,2/21/20
South Sudan X 2/22/20,0,0,South Sudan,2/22/20
South Sudan X 2/23/20,0,0,South Sudan,2/23/20
South Sudan X 2/24/20,0,0,South Sudan,2/24/20
South Sudan X 2/25/20,0,0,South Sudan,2/25/20
South Sudan X 2/26/20,0,0,South Sudan,2/26/20
South Sudan X 2/27/20,0,0,South Sudan,2/27/20
South Sudan X 2/28/20,0,0,South Sudan,2/28/20
South Sudan X 2/29/20,0,0,South Sudan,2/29/20
South Sudan X 3/1/20,0,0,South Sudan,3/1/20
South Sudan X 3/2/20,0,0,South Sudan,3/2/20
South Sudan X 3/3/20,0,0,South Sudan,3/3/20
South Sudan X 3/4/20,0,0,South Sudan,3/4/20
South Sudan X 3/5/20,0,0,South Sudan,3/5/20
South Sudan X 3/6/20,0,0,South Sudan,3/6/20
South Sudan X 3/7/20,0,0,South Sudan,3/7/20
South Sudan X 3/8/20,0,0,South Sudan,3/8/20
South Sudan X 3/9/20,0,0,South Sudan,3/9/20
South Sudan X 3/10/20,0,0,South Sudan,3/10/20
South Sudan X 3/11/20,0,0,South Sudan,3/11/20
South Sudan X 3/12/20,0,0,South Sudan,3/12/20
South Sudan X 3/13/20,1,1,South Sudan,3/13/20
South Sudan X 3/14/20,1,1,South Sudan,3/14/20
South Sudan X 3/15/20,1,1,South Sudan,3/15/20
South Sudan X 3/16/20,1,1,South Sudan,3/16/20
South Sudan X 3/17/20,1,1,South Sudan,3/17/20
South Sudan X 3/18/20,1,2,South Sudan,3/18/20
South Sudan X 3/19/20,1,2,South Sudan,3/19/20
South Sudan X 3/20/20,1,2,South Sudan,3/20/20
South Sudan X 3/21/20,1,2,South Sudan,3/21/20
South Sudan X 3/22/20,1,2,South Sudan,3/22/20
South Sudan X 3/23/20,1,2,South Sudan,3/23/20
South Sudan X 3/24/20,1,3,South Sudan,3/24/20
South Sudan X 3/25/20,1,3,South Sudan,3/25/20
South Sudan X 3/26/20,1,3,South Sudan,3/26/20
South Sudan X 3/27/20,1,3,South Sudan,3/27/20
South Sudan X 3/28/20,1,5,South Sudan,3/28/20
South Sudan X 3/29/20,1,6,South Sudan,3/29/20
South Sudan X 3/30/20,2,6,South Sudan,3/30/20
South Sudan X 3/31/20,2,7,South Sudan,3/31/20
South Sudan X 4/1/20,2,7,South Sudan,4/1/20
Spain X 1/22/20,0,0,Spain,1/22/20
Spain X 1/23/20,0,0,Spain,1/23/20
Spain X 1/24/20,0,0,Spain,1/24/20
Spain X 1/25/20,0,0,Spain,1/25/20
Spain X 1/26/20,0,0,Spain,1/26/20
Spain X 1/27/20,0,0,Spain,1/27/20
Spain X 1/28/20,0,0,Spain,1/28/20
Spain X 1/29/20,0,0,Spain,1/29/20
Spain X 1/30/20,0,0,Spain,1/30/20
Spain X 1/31/20,0,0,Spain,1/31/20
Spain X 2/1/20,0,1,Spain,2/1/20
Spain X 2/2/20,0,1,Spain,2/2/20
Spain X 2/3/20,0,1,Spain,2/3/20
Spain X 2/4/20,0,1,Spain,2/4/20
Spain X 2/5/20,0,1,Spain,2/5/20
Spain X 2/6/20,0,1,Spain,2/6/20
Spain X 2/7/20,0,1,Spain,2/7/20
Spain X 2/8/20,0,1,Spain,2/8/20
Spain X 2/9/20,0,2,Spain,2/9/20
Spain X 2/10/20,0,2,Spain,2/10/20
Spain X 2/11/20,0,2,Spain,2/11/20
Spain X 2/12/20,0,2,Spain,2/12/20
Spain X 2/13/20,0,2,Spain,2/13/20
Spain X 2/14/20,0,2,Spain,2/14/20
Spain X 2/15/20,0,2,Spain,2/15/20
Spain X 2/16/20,0,2,Spain,2/16/20
Spain X 2/17/20,0,2,Spain,2/17/20
Spain X 2/18/20,0,2,Spain,2/18/20
Spain X 2/19/20,0,2,Spain,2/19/20
Spain X 2/20/20,0,2,Spain,2/20/20
Spain X 2/21/20,0,2,Spain,2/21/20
Spain X 2/22/20,0,2,Spain,2/22/20
Spain X 2/23/20,0,2,Spain,2/23/20
Spain X 2/24/20,0,2,Spain,2/24/20
Spain X 2/25/20,0,6,Spain,2/25/20
Spain X 2/26/20,0,13,Spain,2/26/20
Spain X 2/27/20,0,15,Spain,2/27/20
Spain X 2/28/20,0,32,Spain,2/28/20
Spain X 2/29/20,0,45,Spain,2/29/20
Spain X 3/1/20,0,84,Spain,3/1/20
Spain X 3/2/20,0,120,Spain,3/2/20
Spain X 3/3/20,1,165,Spain,3/3/20
Spain X 3/4/20,2,222,Spain,3/4/20
Spain X 3/5/20,3,259,Spain,3/5/20
Spain X 3/6/20,5,400,Spain,3/6/20
Spain X 3/7/20,10,500,Spain,3/7/20
Spain X 3/8/20,17,673,Spain,3/8/20
Spain X 3/9/20,28,1073,Spain,3/9/20
Spain X 3/10/20,35,1695,Spain,3/10/20
Spain X 3/11/20,54,2277,Spain,3/11/20
Spain X 3/12/20,55,2277,Spain,3/12/20
Spain X 3/13/20,133,5232,Spain,3/13/20
Spain X 3/14/20,195,6391,Spain,3/14/20
Spain X 3/15/20,289,7798,Spain,3/15/20
Spain X 3/16/20,342,9942,Spain,3/16/20
Spain X 3/17/20,533,11748,Spain,3/17/20
Spain X 3/18/20,623,13910,Spain,3/18/20
Spain X 3/19/20,830,17963,Spain,3/19/20
Spain X 3/20/20,1043,20410,Spain,3/20/20
Spain X 3/21/20,1375,25374,Spain,3/21/20
Spain X 3/22/20,1772,28768,Spain,3/22/20
Spain X 3/23/20,2311,35136,Spain,3/23/20
Spain X 3/24/20,2808,39885,Spain,3/24/20
Spain X 3/25/20,3647,49515,Spain,3/25/20
Spain X 3/26/20,4365,57786,Spain,3/26/20
Spain X 3/27/20,5138,65719,Spain,3/27/20
Spain X 3/28/20,5982,73235,Spain,3/28/20
Spain X 3/29/20,6803,80110,Spain,3/29/20
Spain X 3/30/20,7716,87956,Spain,3/30/20
Spain X 3/31/20,8464,95923,Spain,3/31/20
Spain X 4/1/20,9387,104118,Spain,4/1/20
Sri Lanka X 1/22/20,0,0,Sri Lanka,1/22/20
Sri Lanka X 1/23/20,0,0,Sri Lanka,1/23/20
Sri Lanka X 1/24/20,0,0,Sri Lanka,1/24/20
Sri Lanka X 1/25/20,0,0,Sri Lanka,1/25/20
Sri Lanka X 1/26/20,0,0,Sri Lanka,1/26/20
Sri Lanka X 1/27/20,0,1,Sri Lanka,1/27/20
Sri Lanka X 1/28/20,0,1,Sri Lanka,1/28/20
Sri Lanka X 1/29/20,0,1,Sri Lanka,1/29/20
Sri Lanka X 1/30/20,0,1,Sri Lanka,1/30/20
Sri Lanka X 1/31/20,0,1,Sri Lanka,1/31/20
Sri Lanka X 2/1/20,0,1,Sri Lanka,2/1/20
Sri Lanka X 2/2/20,0,1,Sri Lanka,2/2/20
Sri Lanka X 2/3/20,0,1,Sri Lanka,2/3/20
Sri Lanka X 2/4/20,0,1,Sri Lanka,2/4/20
Sri Lanka X 2/5/20,0,1,Sri Lanka,2/5/20
Sri Lanka X 2/6/20,0,1,Sri Lanka,2/6/20
Sri Lanka X 2/7/20,0,1,Sri Lanka,2/7/20
Sri Lanka X 2/8/20,0,1,Sri Lanka,2/8/20
Sri Lanka X 2/9/20,0,1,Sri Lanka,2/9/20
Sri Lanka X 2/10/20,0,1,Sri Lanka,2/10/20
Sri Lanka X 2/11/20,0,1,Sri Lanka,2/11/20
Sri Lanka X 2/12/20,0,1,Sri Lanka,2/12/20
Sri Lanka X 2/13/20,0,1,Sri Lanka,2/13/20
Sri Lanka X 2/14/20,0,1,Sri Lanka,2/14/20
Sri Lanka X 2/15/20,0,1,Sri Lanka,2/15/20
Sri Lanka X 2/16/20,0,1,Sri Lanka,2/16/20
Sri Lanka X 2/17/20,0,1,Sri Lanka,2/17/20
Sri Lanka X 2/18/20,0,1,Sri Lanka,2/18/20
Sri Lanka X 2/19/20,0,1,Sri Lanka,2/19/20
Sri Lanka X 2/20/20,0,1,Sri Lanka,2/20/20
Sri Lanka X 2/21/20,0,1,Sri Lanka,2/21/20
Sri Lanka X 2/22/20,0,1,Sri Lanka,2/22/20
Sri Lanka X 2/23/20,0,1,Sri Lanka,2/23/20
Sri Lanka X 2/24/20,0,1,Sri Lanka,2/24/20
Sri Lanka X 2/25/20,0,1,Sri Lanka,2/25/20
Sri Lanka X 2/26/20,0,1,Sri Lanka,2/26/20
Sri Lanka X 2/27/20,0,1,Sri Lanka,2/27/20
Sri Lanka X 2/28/20,0,1,Sri Lanka,2/28/20
Sri Lanka X 2/29/20,0,1,Sri Lanka,2/29/20
Sri Lanka X 3/1/20,0,1,Sri Lanka,3/1/20
Sri Lanka X 3/2/20,0,1,Sri Lanka,3/2/20
Sri Lanka X 3/3/20,0,1,Sri Lanka,3/3/20
Sri Lanka X 3/4/20,0,1,Sri Lanka,3/4/20
Sri Lanka X 3/5/20,0,1,Sri Lanka,3/5/20
Sri Lanka X 3/6/20,0,1,Sri Lanka,3/6/20
Sri Lanka X 3/7/20,0,1,Sri Lanka,3/7/20
Sri Lanka X 3/8/20,0,1,Sri Lanka,3/8/20
Sri Lanka X 3/9/20,0,1,Sri Lanka,3/9/20
Sri Lanka X 3/10/20,0,1,Sri Lanka,3/10/20
Sri Lanka X 3/11/20,0,2,Sri Lanka,3/11/20
Sri Lanka X 3/12/20,0,2,Sri Lanka,3/12/20
Sri Lanka X 3/13/20,0,6,Sri Lanka,3/13/20
Sri Lanka X 3/14/20,0,10,Sri Lanka,3/14/20
Sri Lanka X 3/15/20,0,18,Sri Lanka,3/15/20
Sri Lanka X 3/16/20,0,28,Sri Lanka,3/16/20
Sri Lanka X 3/17/20,0,44,Sri Lanka,3/17/20
Sri Lanka X 3/18/20,0,51,Sri Lanka,3/18/20
Sri Lanka X 3/19/20,0,60,Sri Lanka,3/19/20
Sri Lanka X 3/20/20,0,73,Sri Lanka,3/20/20
Sri Lanka X 3/21/20,0,77,Sri Lanka,3/21/20
Sri Lanka X 3/22/20,0,82,Sri Lanka,3/22/20
Sri Lanka X 3/23/20,0,97,Sri Lanka,3/23/20
Sri Lanka X 3/24/20,0,102,Sri Lanka,3/24/20
Sri Lanka X 3/25/20,0,102,Sri Lanka,3/25/20
Sri Lanka X 3/26/20,0,106,Sri Lanka,3/26/20
Sri Lanka X 3/27/20,0,106,Sri Lanka,3/27/20
Sri Lanka X 3/28/20,1,113,Sri Lanka,3/28/20
Sri Lanka X 3/29/20,1,117,Sri Lanka,3/29/20
Sri Lanka X 3/30/20,2,122,Sri Lanka,3/30/20
Sri Lanka X 3/31/20,2,143,Sri Lanka,3/31/20
Sri Lanka X 4/1/20,3,146,Sri Lanka,4/1/20
St Martin X 1/22/20,0,0,St Martin,1/22/20
St Martin X 1/23/20,0,0,St Martin,1/23/20
St Martin X 1/24/20,0,0,St Martin,1/24/20
St Martin X 1/25/20,0,0,St Martin,1/25/20
St Martin X 1/26/20,0,0,St Martin,1/26/20
St Martin X 1/27/20,0,0,St Martin,1/27/20
St Martin X 1/28/20,0,0,St Martin,1/28/20
St Martin X 1/29/20,0,0,St Martin,1/29/20
St Martin X 1/30/20,0,0,St Martin,1/30/20
St Martin X 1/31/20,0,0,St Martin,1/31/20
St Martin X 2/1/20,0,0,St Martin,2/1/20
St Martin X 2/2/20,0,0,St Martin,2/2/20
St Martin X 2/3/20,0,0,St Martin,2/3/20
St Martin X 2/4/20,0,0,St Martin,2/4/20
St Martin X 2/5/20,0,0,St Martin,2/5/20
St Martin X 2/6/20,0,0,St Martin,2/6/20
St Martin X 2/7/20,0,0,St Martin,2/7/20
St Martin X 2/8/20,0,0,St Martin,2/8/20
St Martin X 2/9/20,0,0,St Martin,2/9/20
St Martin X 2/10/20,0,0,St Martin,2/10/20
St Martin X 2/11/20,0,0,St Martin,2/11/20
St Martin X 2/12/20,0,0,St Martin,2/12/20
St Martin X 2/13/20,0,0,St Martin,2/13/20
St Martin X 2/14/20,0,0,St Martin,2/14/20
St Martin X 2/15/20,0,0,St Martin,2/15/20
St Martin X 2/16/20,0,0,St Martin,2/16/20
St Martin X 2/17/20,0,0,St Martin,2/17/20
St Martin X 2/18/20,0,0,St Martin,2/18/20
St Martin X 2/19/20,0,0,St Martin,2/19/20
St Martin X 2/20/20,0,0,St Martin,2/20/20
St Martin X 2/21/20,0,0,St Martin,2/21/20
St Martin X 2/22/20,0,0,St Martin,2/22/20
St Martin X 2/23/20,0,0,St Martin,2/23/20
St Martin X 2/24/20,0,0,St Martin,2/24/20
St Martin X 2/25/20,0,0,St Martin,2/25/20
St Martin X 2/26/20,0,0,St Martin,2/26/20
St Martin X 2/27/20,0,0,St Martin,2/27/20
St Martin X 2/28/20,0,0,St Martin,2/28/20
St Martin X 2/29/20,0,0,St Martin,2/29/20
St Martin X 3/1/20,0,0,St Martin,3/1/20
