Word,Pos,Language,split
izinhlelo,NOUN,zul,dev
zokufunda,NOUN,zul,dev
isimo,NOUN,zul,dev
sisenje,ADJ,zul,dev
ngiyazwelana,VERB,zul,dev
nezitshudeni,NOUN,zul,dev
ngezingqinamba,NOUN,zul,dev
ezibhekene,VERB,zul,dev
kanjalo,ADV,zul,dev
nangobunzima,ADV,zul,dev
ezihlangabezane,VERB,zul,dev
ngenxa,CCONJ,zul,dev
yecovid,NOUN,zul,dev
izobhunga,VERB,zul,dev
be,X,zul,dev
buzohlangana,VERB,zul,dev
ufake,VERB,zul,dev
ephonsa,VERB,zul,dev
ngesinqumo,ADJ,zul,dev
sokumiswa,VERB,zul,dev
njengonobhala,NOUN,zul,dev
wamiswa,VERB,zul,dev
kokuthi,ADV,zul,dev
umnqamulajuqu,NOUN,zul,dev
wezinsuku,NOUN,zul,dev
ezingu,X,zul,dev
ayezinikeziwe,VERB,zul,dev
kanye,ADP,zul,dev
nabanye,PRON,zul,dev
ubhekene,VERB,zul,dev
necala,NOUN,zul,dev
lenkohlakalo,NOUN,zul,dev
ngethenda,VERB,zul,dev
yokulungiswa,VERB,zul,dev
kophahla,NOUN,zul,dev
lwezindlu,NOUN,zul,dev
ezifulelwe,VERB,zul,dev
ngetsheboya,NOUN,zul,dev
ngesikhathi,NOUN,zul,dev
esengundunankulu,NOUN,zul,dev
efree,PROPN,zul,dev
benhlangano,NOUN,zul,dev
okungumengameli,NOUN,zul,dev
mengameli,NOUN,zul,dev
david,PROPN,zul,dev
mabuza,PROPN,zul,dev
usihlalo,NOUN,zul,dev
kazwelonke,NOUN,zul,dev
gwede,PROPN,zul,dev
mantashe,PROPN,zul,dev
unkk,NOUN,zul,dev
jessie,PROPN,zul,dev
duarte,PROPN,zul,dev
nomgcinimafa,NOUN,zul,dev
paul,PROPN,zul,dev
mashatile,PROPN,zul,dev
buzoba,VERB,zul,dev
daba,PRON,zul,dev
pule,PROPN,zul,dev
mabe,PROPN,zul,dev
kuzoba,VERB,zul,dev
iwabonile,VERB,zul,dev
afakwe,VERB,zul,dev
izokusho,VERB,zul,dev
komhlangano,NOUN,zul,dev
wezikhulu,NOUN,zul,dev
eziphezulu,ADJ,zul,dev
izoya,NOUN,zul,dev
kanjani,ADV,zul,dev
angifuni,VERB,zul,dev
ukufaka,VERB,zul,dev
umbono,NOUN,zul,dev
wami,PRON,zul,dev
kulokhu,SCONJ,zul,dev
ukumiswa,VERB,zul,dev
njengo,X,zul,dev
umgomo,NOUN,zul,dev
awukho,VERB,zul,dev
emthethweni,NOUN,zul,dev
eledlule,ADV,zul,dev
isigungu,NOUN,zul,dev
esiphezulu,ADJ,zul,dev
se,X,zul,dev
samnqumela,VERB,zul,dev
ugwayi,NOUN,zul,dev
katiki,ADJ,zul,dev
lencwadi,NOUN,zul,dev
yokumisa,VERB,zul,dev
sathi,VERB,zul,dev
wayengenalo,VERB,zul,dev
igunya,NOUN,zul,dev
lokuyibhala,NOUN,zul,dev
ubekade,VERB,zul,dev
eyalelwe,VERB,zul,dev
lungakapheli,VERB,zul,dev
lwangolwesithathu,PROPN,zul,dev
kepha,CCONJ,zul,dev
wawushaya,VERB,zul,dev
indiva,NOUN,zul,dev
wayibhala,VERB,zul,dev
kuputshuke,VERB,zul,dev
ngokwamaphepha,NOUN,zul,dev
lulalelwe,NOUN,zul,dev
ekuqaleni,ADV,zul,dev
kukajuni,PROPN,zul,dev
maphepha,NOUN,zul,dev
luyaphuthuma,NOUN,zul,dev
uxwayisa,VERB,zul,dev
kungaba,VERB,zul,dev
nodlame,NOUN,zul,dev
lungase,PRON,zul,dev
lungalalelwa,VERB,zul,dev
ngokushesha,ADV,zul,dev
abalandeli,NOUN,zul,dev
bakhe,PRON,zul,dev
sebeqalile,VERB,zul,dev
ukubamba,VERB,zul,dev
imihlangano,NOUN,zul,dev
bebhunga,VERB,zul,dev
ngokuwuphonsela,VERB,zul,dev
mthetho,NOUN,zul,dev
bebehlangene,VERB,zul,dev
esifundazweni,NOUN,zul,dev
free,PROPN,zul,dev
bezwakalise,VERB,zul,dev
ukungahambisani,NOUN,zul,dev
nomthetho,NOUN,zul,dev
nomyalezo,NOUN,zul,dev
obalulekile,VERB,zul,dev
zakuleli,NOUN,zul,dev
ezesayensi,NOUN,zul,dev
nobuchwepheshe,NOUN,zul,dev
lwe,X,zul,dev
national,PROPN,zul,dev
students,PROPN,zul,dev
financial,PROPN,zul,dev
aid,PROPN,zul,dev
scheme,PROPN,zul,dev
esizenzayo,VERB,zul,dev
esifunda,NOUN,zul,dev
kusona,ADJ,zul,dev
lwezitshudeni,VERB,zul,dev
luncike,VERB,zul,dev
olufunayo,VERB,zul,dev
uyahlangabezana,VERB,zul,dev
nayo,PRON,zul,dev
yonke,ADJ,zul,dev
ebekiwe,VERB,zul,dev
kubekwa,VERB,zul,dev
ethile,ADJ,zul,dev
sixhaswe,VERB,zul,dev
siya,AUX,zul,dev
kwenye,ADJ,zul,dev
inyuvesi,NOUN,zul,dev
kuzobalwa,VERB,zul,dev
iminyaka,ADV,zul,dev
esele,ADJ,zul,dev
wonke,NOUN,zul,dev
oxhaswayo,VERB,zul,dev
ubekelwe,VERB,zul,dev
isikhathi,NOUN,zul,dev
okumele,VERB,zul,dev
aphothule,VERB,zul,dev
zakhe,PRON,zul,dev
yingakho,PRON,zul,dev
bethi,VERB,zul,dev
aphucwe,VERB,zul,dev
noma,ADV,zul,dev
kungathiwa,VERB,zul,dev
ushintsha,VERB,zul,dev
ziphula,VERB,zul,dev
imigomo,NOUN,zul,dev
sezibona,VERB,zul,dev
sezizoshaywa,VERB,zul,dev
yisikhathi,NOUN,zul,dev
sokuthi,SCONJ,zul,dev
ziphothule,VERB,zul,dev
zazo,PRON,zul,dev
kusuke,VERB,zul,dev
kubekwe,VERB,zul,dev
umbandela,NOUN,zul,dev
wokuphothula,VERB,zul,dev
zibe,VERB,zul,dev
seziya,ADV,zul,dev
kwezinye,ADJ,zul,dev
kokusho,VERB,zul,dev
ziyashiya,VERB,zul,dev
la,DET,zul,dev
zifunda,VERB,zul,dev
ukugcizelele,VERB,zul,dev
zisho,VERB,zul,dev
sezishintsha,VERB,zul,dev
zingamane,NOUN,zul,dev
zivumbuke,VERB,zul,dev
kwesinye,ADJ,zul,dev
ngokubhubhudlwa,VERB,zul,dev
yomngcele,NOUN,zul,dev
wasemozambique,PROPN,zul,dev
special,PROPN,zul,dev
investigating,PROPN,zul,dev
unit,PROPN,zul,dev
isezithendeni,NOUN,zul,dev
zabasolwa,VERB,zul,dev
ngokubhubhudla,VERB,zul,dev
yokwakha,VERB,zul,dev
okwakuhloswe,VERB,zul,dev
ngazo,ADP,zul,dev
ukunqanda,VERB,zul,dev
ukushushimbiselwa,VERB,zul,dev
ezebiwe,VERB,zul,dev
umengameli,NOUN,zul,dev
usesayine,VERB,zul,dev
umthetho,NOUN,zul,dev
ogunyaza,VERB,zul,dev
iphenye,VERB,zul,dev
yakhishwa,VERB,zul,dev
kwezikhalo,NOUN,zul,dev
abakhele,VERB,zul,dev
izingxenye,NOUN,zul,dev
ezisenhla,ADJ,zul,dev
nesifundazwe,NOUN,zul,dev
ikakhulukazi,ADV,zul,dev
ababekhala,VERB,zul,dev
ngokwenyuka,ADV,zul,dev
kwezinga,NOUN,zul,dev
lokwebiwa,VERB,zul,dev
kule,ADJ,zul,dev
ezigcina,VERB,zul,dev
zishushumbiselwe,NOUN,zul,dev
sokukhipha,VERB,zul,dev
ithenda,NOUN,zul,dev
sathathwa,VERB,zul,dev
kokuhambela,VERB,zul,dev
kowayengumengameli,NOUN,zul,dev
jacob,PROPN,zul,dev
zuma,PROPN,zul,dev
nowayengungqongqoshe,NOUN,zul,dev
wezamaphoyisa,NOUN,zul,dev
fikile,PROPN,zul,dev
mbalula,PROPN,zul,dev
azikhalela,VERB,zul,dev
ngalesi,ADP,zul,dev
sihlava,NOUN,zul,dev
sokwebiwa,VERB,zul,dev
zeqiswe,VERB,zul,dev
umngcele,NOUN,zul,dev
kokungabonakali,VERB,zul,dev
kwenqubekela,VERB,zul,dev
seyasebenza,VERB,zul,dev
kuphoqe,VERB,zul,dev
kuqalwe,VERB,zul,dev
uphenyo,NOUN,zul,dev
kaizer,PROPN,zul,dev
nhlangano,NOUN,zul,dev
izinsolo,NOUN,zul,dev
zenkohlakalo,NOUN,zul,dev
nokwehliswa,VERB,zul,dev
ngemilenze,ADV,zul,dev
kule,NOUN,zul,dev
yanikezwa,VERB,zul,dev
izinkampani,NOUN,zul,dev
isf,PROPN,zul,dev
neshula,PROPN,zul,dev
zinkampani,NOUN,zul,dev
zakhe,VERB,zul,dev
ezazizohamba,VERB,zul,dev
ibanga,ADV,zul,dev
elingu,ADV,zul,dev
km,PROPN,zul,dev
emngceleni,NOUN,zul,dev
wakuleli,NOUN,zul,dev
nemozambique,PROPN,zul,dev
owathulelwa,VERB,zul,dev
ikomiti,NOUN,zul,dev
elibhekele,VERB,zul,dev
ukusebenza,NOUN,zul,dev
komnyango,NOUN,zul,dev
wezemisebenzi,NOUN,zul,dev
yomphakathi,NOUN,zul,dev
nengqalasizinda,NOUN,zul,dev
wakhombisa,VERB,zul,dev
izigidi,NOUN,zul,dev
zamarandi,NOUN,zul,dev
umncane,VERB,zul,dev
ezawenza,VERB,zul,dev
ukhombisa,VERB,zul,dev
zenza,VERB,zul,dev
oyibanga,NOUN,zul,dev
eliwu,ADJ,zul,dev
kepha,VERB,zul,dev
isamba,NOUN,zul,dev
sika,X,zul,dev
lesamba,NOUN,zul,dev
sikhokhwe,VERB,zul,dev
uma,VERB,zul,dev
sekwenziwe,VERB,zul,dev
ongu,X,zul,dev
bethola,VERB,zul,dev
eyehla,NOUN,zul,dev
ngemilenze,VERB,zul,dev
bazohlanziswa,VERB,zul,dev
abahlomulayo,VERB,zul,dev
kwanele,PROPN,zul,dev
ncalane,PROPN,zul,dev
bayasamukela,VERB,zul,dev
sikamengameli,NOUN,zul,dev
sizobambisana,VERB,zul,dev
zonke,ADJ,zul,dev
izinhlaka,NOUN,zul,dev
zomthetho,NOUN,zul,dev
eziphenya,VERB,zul,dev
daba,NOUN,zul,dev
edlule,ADJ,zul,dev
libike,VERB,zul,dev
ngezikhalo,VERB,zul,dev
zamalungu,NOUN,zul,dev
wakule,ADJ,zul,dev
abekhala,VERB,zul,dev
angenelwa,VERB,zul,dev
ezindlini,NOUN,zul,dev
adunwe,VERB,zul,dev
athi,VERB,zul,dev
izigila,NOUN,zul,dev
mkhuba,ADJ,zul,dev
ziwashiya,VERB,zul,dev
ehlathini,NOUN,zul,dev
kokuthatha,VERB,zul,dev
zawo,PRON,zul,dev
usathukile,VERB,zul,dev
ophunyuke,ADV,zul,dev
uthunjiwe,NOUN,zul,dev
nkosikhona,PROPN,zul,dev
cele,PROPN,zul,dev
asathuka,VERB,zul,dev
izanya,ADV,zul,dev
awu,X,zul,dev
endaweni,NOUN,zul,dev
yase,X,zul,dev
mange,PROPN,zul,dev
aphunyuke,VERB,zul,dev
ethunjwe,VERB,zul,dev
yizigilamkhuba,NOUN,zul,dev
ebezikade,VERB,zul,dev
zihlasele,VERB,zul,dev
khaya,NOUN,zul,dev
ngezithuba,ADJ,zul,dev
zasentathakusa,NOUN,zul,dev
ngokuthola,VERB,zul,dev
kwesolezwe,PROPN,zul,dev
zifike,VERB,zul,dev
kulo,NOUN,zul,dev
muzi,NOUN,zul,dev
zihlome,VERB,zul,dev
ziyizingovolo,NOUN,zul,dev
zatshela,VERB,zul,dev
vusi,PROPN,zul,dev
azizile,VERB,zul,dev
ukuzodlala,VERB,zul,dev
zizosebenza,VERB,zul,dev
zingene,VERB,zul,dev
ngamawindi,NOUN,zul,dev
zashaqa,VERB,zul,dev
wonke,ADJ,zul,dev
obesendlini,VERB,zul,dev
olunezinsuku,NOUN,zul,dev
luzelwe,VERB,zul,dev
babalayishe,VERB,zul,dev
ezimotweni,NOUN,zul,dev
zalo,PRON,zul,dev
mndeni,NOUN,zul,dev
bahamba,VERB,zul,dev
beboshiwe,VERB,zul,dev
asazi,VERB,zul,dev
ngobani,AUX,zul,dev
laba,PRON,zul,dev
abangaze,VERB,zul,dev
basicabangele,VERB,zul,dev
into,NOUN,zul,dev
ebuhlungu,VERB,zul,dev
kanjena,ADP,zul,dev
namanje,NOUN,zul,dev
sisathukile,VERB,zul,dev
ngiyazibuza,VERB,zul,dev
yini,ADP,zul,dev
engaka,VERB,zul,dev
esiyonile,VERB,zul,dev
kubani,NOUN,zul,dev
?,PUNCT,zul,dev
kubalisa,VERB,zul,dev
balaxazwe,NOUN,zul,dev
emnyama,NOUN,zul,dev
emzini,NOUN,zul,dev
abangawazi,VERB,zul,dev
bavalelwa,VERB,zul,dev
ezintathu,ADJ,zul,dev
bengadli,VERB,zul,dev
bengaphuzi,VERB,zul,dev
lutho,NOUN,zul,dev
nosana,NOUN,zul,dev
bathi,VERB,zul,dev
lukhalile,VERB,zul,dev
malungu,NOUN,zul,dev
unkosikazi,NOUN,zul,dev
izingane,ADV,zul,dev
ezine,ADJ,zul,dev
namanye,ADJ,zul,dev
esibuze,NOUN,zul,dev
kubona,PRON,zul,dev
basitshele,VERB,zul,dev
sise,X,zul,dev
manguzi,PROPN,zul,dev
siyabonga,VERB,zul,dev
sonke,PRON,zul,dev
sibuye,VERB,zul,dev
siphephile,VERB,zul,dev
ubabaza,VERB,zul,dev
unya,VERB,zul,dev
lwezigilamkhuba,NOUN,zul,dev
lokungabi,DET,zul,dev
nanozwelo,NOUN,zul,dev
lokuthi,SCONJ,zul,dev
bathumbe,VERB,zul,dev
oluncane,ADJ,zul,dev
inhliziyo,NOUN,zul,dev
iyabalisa,VERB,zul,dev
ngemoto,NOUN,zul,dev
abayebile,VERB,zul,dev
waveza,VERB,zul,dev
zintshontshe,VERB,zul,dev
eyodwa,NOUN,zul,dev
ayitholile,VERB,zul,dev
ekwazulu,PROPN,zul,dev
usiqisekisile,VERB,zul,dev
isigameko,NOUN,zul,dev
lisaphenywa,VERB,zul,dev
nezigilamkhuba,NOUN,zul,dev
ezihlasele,VERB,zul,dev
wasemange,PROPN,zul,dev
uhlaselwe,VERB,zul,dev
ngabantu,NOUN,zul,dev
abebehlomile,VERB,zul,dev
babathumbile,VERB,zul,dev
beba,VERB,zul,dev
nezimoto,NOUN,zul,dev
yezimoto,NOUN,zul,dev
igcine,VERB,zul,dev
itholakala,VERB,zul,dev
ucol,NOUN,zul,dev
wonke,PRON,zul,train
imemezele,VERB,zul,train
kuzokwenzekalani,VERB,zul,train
bakwazulu,NOUN,zul,train
kokutshalwa,VERB,zul,train
kwebamba,NOUN,zul,train
entathakusa,NOUN,zul,train
ngokohlelo,NOUN,zul,train
obeluyimfihlo,VERB,zul,train
akucaci,VERB,zul,train
uzomenyezelwa,VERB,zul,train
nini,ADV,zul,train
kazulu,NOUN,zul,train
kunxusa,VERB,zul,train
singayifakeli,VERB,zul,train
izolo,VERB,zul,train
abevalelene,VERB,zul,train
okukholakala,VERB,zul,train
bekubhungwa,VERB,zul,train
eguqile,VERB,zul,train
ibilokhu,ADV,zul,train
ibambile,VERB,zul,train
selokhu,ADP,zul,train
kwabuza,VERB,zul,train
owaguqa,VERB,zul,train
bekuphithizela,VERB,zul,train
bekuqhubeka,VERB,zul,train
amalungiselelo,NOUN,zul,train
okutshalwa,VERB,zul,train
basine,VERB,zul,train
bededelana,VERB,zul,train
beyovalelisa,VERB,zul,train
okokugcina,VERB,zul,train
kwindlovukazi,NOUN,zul,train
ezintathakusa,NOUN,zul,train
amaqembu,NOUN,zul,train
ehlukene,VERB,zul,train
ehaya,VERB,zul,train
neziqubulo,NOUN,zul,train
nabavela,VERB,zul,train
eswatini,PROPN,zul,train
kuzalwa,VERB,zul,train
izalwa,VERB,zul,train
ingonyama,NOUN,zul,train
yamaswati,PROPN,zul,train
eseyakhothama,VERB,zul,train
sobhuza,PROPN,zul,train
wesibili,ADJ,zul,train
ingudadewabo,VERB,zul,train
wenkosi,NOUN,zul,train
ebusayo,VERB,zul,train
mswati,PROPN,zul,train
wesithathu,ADJ,zul,train
abaseswatini,PROPN,zul,train
baphoxekile,VERB,zul,train
ngokuguqa,VERB,zul,train
abathe,VERB,zul,train
bebenethemba,VERB,zul,train
izokwazi,VERB,zul,train
esishiywe,VERB,zul,train
yisilo,NOUN,zul,train
ibiyibamba,VERB,zul,train
ukutshalwa,VERB,zul,train
yimfihlo,NOUN,zul,train
bekuhanjelwe,VERB,zul,train
ngamalungu,NOUN,zul,train
abasebukhosini,NOUN,zul,train
bamaswati,PROPN,zul,train
nabakhethiweyo,NOUN,zul,train
zizwakalise,VERB,zul,train
ngekusasa,NOUN,zul,train
womhlanga,NOUN,zul,train
owavuselelwa,VERB,zul,train
yindlovukazi,NOUN,zul,train
lathi,DET,zul,train
lizokulwela,VERB,zul,train
ungafi,VERB,zul,train
izinyosi,NOUN,zul,train
siko,NOUN,zul,train
lingashabalali,VERB,zul,train
mningi,PROPN,zul,train
ongumphathi,VERB,zul,train
wamatshitshi,NOUN,zul,train
liyasiza,VERB,zul,train
ukunqanda,VERB,zul,train
ukukhulelwa,VERB,zul,train
kwezintombi,NOUN,zul,train
zisencane,ADJ,zul,train
nabalandela,NOUN,zul,train
kwethu,PRON,zul,train
balifice,VERB,zul,train
siko,PRON,zul,train
azoyikhumbula,VERB,zul,train
ngothando,NOUN,zul,train
ebinalo,VERB,zul,train
kwizintombi,NOUN,zul,train
zomhlanga,NOUN,zul,train
ibihlale,VERB,zul,train
nokwethemba,PROPN,zul,train
nelile,PROPN,zul,train
yokuhlonipha,VERB,zul,train
bazoqhubeka,VERB,zul,train
nokuzigcina,VERB,zul,train
ifihlwe,VERB,zul,train
ebihanjalwe,VERB,zul,train
abakhethekile,ADJ,zul,train
kuzokuba,VERB,zul,train
athule,VERB,zul,train
yosuku,NOUN,zul,train
bashiywa,VERB,zul,train
kokuthathelwa,VERB,zul,train
emanguzi,PROPN,zul,train
usathukile,VERB,zul,train
namanje,ADP,zul,train
ensukumbili,PROPN,zul,train
owangenelwa,VERB,zul,train
yizigebengu,NOUN,zul,train
zihlomile,VERB,zul,train
zifuna,VERB,zul,train
loku,ADV,zul,train
sekujwayelekile,VERB,zul,train
ligodlwe,VERB,zul,train
isikhonjwa,VERB,zul,train
emozambique,PROPN,zul,train
akuyena,VERB,zul,train
ozwa,VERB,zul,train
lobu,DET,zul,train
zangena,VERB,zul,train
ngisathi,ADV,zul,train
ngiyadla,VERB,zul,train
zabuza,VERB,zul,train
yini,PRON,zul,train
sibe,VERB,zul,train
bahlanu,NOUN,zul,train
siyisithupha,VERB,zul,train
lapha,DET,zul,train
zababopha,NOUN,zul,train
bathathwa,VERB,zul,train
bayohlaliswa,VERB,zul,train
egunjini,NOUN,zul,train
elilodwa,ADJ,zul,train
bapequlula,VERB,zul,train
umama,NOUN,zul,train
wekhaya,NOUN,zul,train
wabanika,VERB,zul,train
wazikhalela,VERB,zul,train
wacela,VERB,zul,train
babashiye,VERB,zul,train
nokudla,NOUN,zul,train
okuncane,ADJ,zul,train
lomholo,NOUN,zul,train
lwaluseduze,ADJ,zul,train
okwenza,NOUN,zul,train
asabe,VERB,zul,train
bambuza,VERB,zul,train
iphi,VERB,zul,train
mabili,VERB,zul,train
kwalokho,ADJ,zul,train
zathatha,VERB,zul,train
zokulala,VERB,zul,train
namajakhethi,NOUN,zul,train
afudumele,VERB,zul,train
kwathiwa,VERB,zul,train
mabangene,VERB,zul,train
baze,ADV,zul,train
eyihlathi,VERB,zul,train
basibopha,VERB,zul,train
izinyawo,NOUN,zul,train
ngaboshelwa,ADV,zul,train
esihlahleni,NOUN,zul,train
basimbathisa,VERB,zul,train
kabafuni,VERB,zul,train
sigodole,VERB,zul,train
besishiya,VERB,zul,train
ozosithola,VERB,zul,train
eya,X,zul,train
sebehambile,VERB,zul,train
sazama,VERB,zul,train
ukuziqaqa,VERB,zul,train
kwalunga,NOUN,zul,train
sangena,VERB,zul,train
ngangiyazi,VERB,zul,train
samisa,VERB,zul,train
yamaphoyisa,NOUN,zul,train
eyayidlula,VERB,zul,train
sawachazela,VERB,zul,train
ngosekwenzekile,ADV,zul,train
abuza,VERB,zul,train
siyaphi,VERB,zul,train
ngasho,VERB,zul,train
siya,VERB,zul,train
kwamngani,NOUN,zul,train
asithatha,VERB,zul,train
asishiya,VERB,zul,train
ngakhona,ADP,zul,train
ngenkathi,ADV,zul,train
beya,VERB,zul,train
asemzini,NOUN,zul,train
untshontshelwe,VERB,zul,train
okuyikona,ADV,zul,train
kwamdida,VERB,zul,train
okwamphatha,NOUN,zul,train
wukungafiki,NOUN,zul,train
kwamaphoyisa,NOUN,zul,train
amanyela,NOUN,zul,train
eminwe,ADV,zul,train
amtshela,VERB,zul,train
angakwenza,VERB,zul,train
ngemoto,NOUN,zul,train
isiweliswe,VERB,zul,train
umngcele,NOUN,zul,train
lokubamba,VERB,zul,train
inkunzi,NOUN,zul,train
esise,X,zul,train
wehlelwa,VERB,zul,train
shwa,NOUN,zul,train
negama,NOUN,zul,train
uyesaba,VERB,zul,train
akwazi,VERB,zul,train
ibhuntshile,VERB,zul,train
belingayiphenduli,VERB,zul,train
imiyalezo,NOUN,zul,train
nocingo,NOUN,zul,train
lukhala,VERB,zul,train
lungabanjwa,VERB,zul,train
zimisiwe,VERB,zul,train
phili,PROPN,zul,train
mjoli,PROPN,zul,train
wemfundo,NOUN,zul,train
eyisisekelo,NOUN,zul,train
zizomiswa,VERB,zul,train
zinyuka,VERB,zul,train
elijah,PROPN,zul,train
sinqumo,NOUN,zul,train
wumkhandlu,NOUN,zul,train
wongqongqoshe,NOUN,zul,train
bezemfundo,NOUN,zul,train
wakamuva,ADJ,zul,train
okubikwe,VERB,zul,train
bebedlala,VERB,zul,train
kumbe,ADV,zul,train
bathintene,VERB,zul,train
bane,X,zul,train
covid,NOUN,zul,train
isazoqhubeka,VERB,zul,train
kuqashelwe,VERB,zul,train
abasondelani,VERB,zul,train
nesiqiniseko,NOUN,zul,train
kunebanga,NOUN,zul,train
elidingekayo,VERB,zul,train
kwabadlala,VERB,zul,train
sokuzilolonga,VERB,zul,train
sezemfundo,NOUN,zul,train
hendrick,PROPN,zul,train
saphakamisa,VERB,zul,train
okwesikhashana,ADV,zul,train
libhekene,VERB,zul,train
nesivuvu,NOUN,zul,train
secovid,NOUN,zul,train
zizokwenyuka,VERB,zul,train
kungena,VERB,zul,train
ubusika,NOUN,zul,train
ukuvumela,VERB,zul,train
badlale,VERB,zul,train
kungaba,VERB,zul,train
ubudedengu,NOUN,zul,train
ethintekayo,VERB,zul,train
lezinyawo,NOUN,zul,train
lombhoxo,NOUN,zul,train
umkhalambazo,NOUN,zul,train
neminye,ADJ,zul,train
kuvulwa,VERB,zul,train
washicilela,VERB,zul,train
emqingweni,NOUN,zul,train
kahulumeni,NOUN,zul,train
ilandelwe,VERB,zul,train
zivula,VERB,zul,train
lokugcina,VERB,zul,train
lekota,NOUN,zul,train
yokufunda,VERB,zul,train
nasekuqaleni,VERB,zul,train
kwekota,NOUN,zul,train
sebehaqekile,VERB,zul,train
bezilokhu,NOUN,zul,train
zikhula,VERB,zul,train
kusitshela,VERB,zul,train
ingozi,NOUN,zul,train
kunemigomo,NOUN,zul,train
ebekiwe,VERB,zul,train
elandelwayo,VERB,zul,train
yezokuphepha,NOUN,zul,train
ngokwemibiko,NOUN,zul,train
esinayo,VERB,zul,train
inomthelela,VERB,zul,train
wokuthi,SCONJ,zul,train
igciwane,NOUN,zul,train
lisabalale,VERB,zul,train
andre,PROPN,zul,train
bruyn,PROPN,zul,train
wenyuvesi,NOUN,zul,train
stellenbosch,PROPN,zul,train
okubalulekile,VERB,zul,train
esibhekene,VERB,zul,train
zibalulekile,ADJ,zul,train
kubonakala,VERB,zul,train
kunamathuba,NOUN,zul,train
amaningi,ADJ,zul,train
okuthi,PRON,zul,train
ezithize,VERB,zul,train
zisabalalise,VERB,zul,train
ngentsha,VERB,zul,train
ethole,VERB,zul,train
kunethemba,VERB,zul,train
asebefunde,VERB,zul,train
bagogoda,ADV,zul,train
bazoziqalela,VERB,zul,train
izinkampani,NOUN,zul,train
zezolimo,NOUN,zul,train
kwande,VERB,zul,train
abasha,ADJ,zul,train
ethwesa,VERB,zul,train
eziwu,NOUN,zul,train
eseziphothule,VERB,zul,train
ekolishi,NOUN,zul,train
lezolimo,NOUN,zul,train
owen,PROPN,zul,train
sebebadala,VERB,zul,train
bayadingeka,VERB,zul,train
abazoqhubeka,VERB,zul,train
unabantu,NOUN,zul,train
kuya,ADJ,zul,train
siyabadinga,VERB,zul,train
uqhubeke,VERB,zul,train
kuzobe,AUX,zul,train
abazobe,VERB,zul,train
bekhula,VERB,zul,train
bayafisa,VERB,zul,train
babathathe,VERB,zul,train
babasize,VERB,zul,train
ohlelweni,NOUN,zul,train
lomnyango,NOUN,zul,train
lokuthuthukisa,VERB,zul,train
yokufuya,VERB,zul,train
waziwa,VERB,zul,train
njengowokufuya,ADV,zul,train
izitshdeni,NOUN,zul,train
zisize,VERB,zul,train
ngokuhlola,VERB,zul,train
amadiphu,NOUN,zul,train
asesimeni,NOUN,zul,train
esidingakalayo,ADJ,zul,train
babheke,VERB,zul,train
nezifo,NOUN,zul,train
ezikhona,VERB,zul,train
emfuyweni,NOUN,zul,train
zingelashwa,VERB,zul,train
bakithi,ADJ,zul,train
bezokwazi,VERB,zul,train
ukuba,VERB,zul,train
nemfuyo,NOUN,zul,train
eliyilo,VERB,zul,train
bakwazi,VERB,zul,train
nokuyidayisa,VERB,zul,train
ezimakethe,NOUN,zul,train
olunye,ADV,zul,train
abanalo,VERB,zul,train
olusiza,VERB,zul,train
babatholele,VERB,zul,train
ezithweswe,VERB,zul,train
nango,ADV,zul,train
bonke,ADV,zul,train
ama,NOUN,zul,train
emikhakheni,NOUN,zul,train
yezolimo,NOUN,zul,train
bakhona,VERB,zul,train
abavele,NOUN,zul,train
besohlelweni,VERB,zul,train
lwethu,PRON,zul,train
lokuthatha,VERB,zul,train
eseziphothulile,VERB,zul,train
zokuthola,VERB,zul,train
umhlaba,NOUN,zul,train
baziqalele,VERB,zul,train
zokulima,VERB,zul,train
kuzo,PRON,zul,train
bayakwazi,VERB,zul,train
ukuqasha,VERB,zul,train
kuphinde,ADV,zul,train
kwenyuke,VERB,zul,train
nesibalo,NOUN,zul,train
sabakhiqizi,NOUN,zul,train
bokudla,NOUN,zul,train
sphelele,PROPN,zul,train
ngema,CCONJ,zul,train
obenza,VERB,zul,train
idiploma,NOUN,zul,train
production,NOUN,zul,train
ophase,VERB,zul,train
ngamalengiso,NOUN,zul,train
ubengalindele,VERB,zul,train
angaphasa,VERB,zul,train
ubazi,VERB,zul,train
uzophasa,VERB,zul,train
uyazimisela,VERB,zul,train
uphase,VERB,zul,train
ngamalengiso,VERB,zul,train
izifundo,NOUN,zul,train
eziyisihlanu,ADJ,zul,train
echonywa,VERB,zul,train
uphaphe,NOUN,zul,train
lwegwalagwala,NOUN,zul,train
ngijabule,VERB,zul,train
okwamanje,VERB,zul,train
angikasebenzi,NOUN,zul,train
bengenza,VERB,zul,train
advanced,NOUN,zul,train
production,VERB,zul,train
emangosuthu,PROPN,zul,train
university,PROPN,zul,train
of,ADP,zul,train
technology,PROPN,zul,train
mut,PROPN,zul,train
uhleli,VERB,zul,train
endlini,ADJ,zul,train
ewayo,NOUN,zul,train
umlando,NOUN,zul,train
wezombusazwe,NOUN,zul,train
kalisali,VERB,zul,train
lesishoshovu,NOUN,zul,train
esingumnuz,NOUN,zul,train
harrison,PROPN,zul,train
esabulawa,VERB,zul,train
ngokudutshulwa,VERB,zul,train
ephreli,NOUN,zul,train
selithintwe,VERB,zul,train
